client_id,Loan Type,Loan Amount,Type of city,Gender,Age,Marital Status,Qualification,Employment,Loan Entity,No. of Loans,Debt,Loan Term,Annual_Income,Defaulting Payment Status,Monthly EMI,Payment_History_Monthly,Intrest Rate (Anual),Debt (Approx Anual Debt Amount),Debt to Income Ratio,Assets,credit_score,Segment
106049,0,177180,1,1,40,1,5,1,3,0,0,48,3533824,0,3691.2,3691.2,9.68,0,0.0,2,6.44250774368767,Excellent
108856,1,434524,1,1,42,0,5,1,3,2,1,36,7758435,0,12070.1,12070.1,10.26,1860021,0.239741783,3,7.076302835471745,Good
106931,3,902741,1,1,36,0,2,1,2,1,0,72,13667188,1,12538.1,12538.1,10.81,0,0.0,2,7.328385259868346,Good
109332,3,761056,1,1,48,1,3,2,2,2,0,18,8624159,1,42280.9,21140.4,16.57,0,0.0,1,7.61512833876804,Good
101774,3,857777,1,0,31,1,3,1,1,0,0,48,17044953,1,17870.4,17870.4,27.3,0,0.0,1,3.6555703022189374,Low
111456,3,319290,3,0,45,0,4,2,2,2,2,3,1396718,0,106430.0,106430.0,11.78,1002127,0.717486917,5,4.595438353952615,Excellent
105326,3,487630,2,1,48,0,4,2,2,0,3,12,3355188,0,40635.8,20317.9,19.51,3706821,1.104802699,3,8.142238169680084,Good
106912,3,1646524,1,0,46,0,0,1,3,0,2,48,32836994,0,34302.6,34302.6,13.88,17106129,0.520940777,1,4.977569462908505,Excellent
110341,1,6291,4,1,28,0,1,1,1,0,2,48,48747,0,131.1,131.1,23.64,38690,0.793687863,0,6.951327033912214,Good
111142,3,1414213,1,1,43,0,1,1,2,0,2,3,6105611,0,471404.3,471404.3,10.79,3686933,0.603859841,4,7.357512055415823,Good
105462,0,238503,1,1,34,0,4,2,3,0,2,24,5063695,0,9937.6,9937.6,12.57,3866544,0.763581577,3,6.5941827987214765,Excellent
109004,2,928774,1,0,55,1,4,2,2,1,1,12,18064327,0,77397.8,77397.8,14.67,3400179,0.188226167,1,3.4053040778466808,Low
101814,0,217112,1,0,39,1,2,1,3,2,3,60,3546080,1,3618.5,1809.3,13.06,4485802,1.265003196,1,3.0845647348990344,Low
104661,1,295790,1,1,31,0,3,1,2,2,3,24,4951927,0,12324.6,12324.6,18.1,7100988,1.433984797,2,6.488265272692427,Excellent
102375,3,182588,2,1,26,0,4,1,2,1,0,24,3091273,0,7607.8,7607.8,15.86,0,0.0,0,7.937259598578036,Good
107697,3,1221783,1,1,26,2,1,1,2,0,2,48,22644947,0,25453.8,25453.8,10.35,11743604,0.518597095,3,7.323626233613973,Good
104237,3,2005720,1,1,50,2,0,2,1,0,2,36,17174153,0,55714.4,27857.2,23.88,12471084,0.72615425,1,7.081489635546444,Good
104063,3,203963,1,1,31,0,2,1,1,1,2,60,4440165,0,3399.4,1699.7,26.43,2396771,0.539793224,3,7.105916719697026,Good
102701,3,1689109,1,1,25,1,5,1,1,2,2,60,12215038,0,28151.8,28151.8,24.82,6943533,0.568441398,1,7.110983257790473,Good
111432,3,472083,1,0,28,2,4,1,1,1,2,24,5159497,0,19670.1,19670.1,24.82,3129709,0.606591934,5,3.50577853476395,Low
106481,3,2355948,1,0,31,0,1,1,3,1,2,36,31217258,1,65443.0,65443.0,12.37,18378755,0.588737011,0,4.942030134217442,Excellent
107324,3,2375819,1,1,50,1,0,1,0,0,2,36,48346660,0,65995.0,65995.0,13.18,29589941,0.612036918,3,5.573609444627242,Excellent
107885,0,190792,2,1,39,0,3,1,3,1,1,36,2174379,0,5299.8,5299.8,12.36,822185,0.378124062,0,6.973218272561913,Good
104731,3,2090860,1,1,49,1,4,2,3,1,2,36,27579185,0,58079.4,58079.4,8.55,15806784,0.573141813,4,8.264158113385895,Good
110775,0,214920,1,0,42,1,3,1,0,1,2,6,4611008,0,35820.0,35820.0,12.44,3153718,0.683954112,1,0.1081212157265072,Low
107721,0,162133,1,0,38,0,2,1,1,0,3,60,4052279,1,2702.2,2161.8,24.88,5257736,1.297476366,3,1.723850465384908,Low
110235,1,362619,1,0,33,0,0,1,2,0,3,12,7265793,0,30218.2,30218.2,11.64,8146162,1.121166338,3,2.6277864507153175,Low
106640,3,1124533,3,1,26,1,5,1,2,2,2,24,9266751,0,46855.5,23427.8,17.66,4854956,0.523911321,4,8.477611617216027,Good
111268,2,181946,3,0,47,0,1,1,0,1,2,18,661799,0,10108.1,10108.1,13.51,380719,0.575278508,0,2.1240291695047038,Low
108778,1,457546,1,1,42,2,1,1,2,1,2,36,8088689,0,12709.6,12709.6,17.31,5621363,0.694965856,3,6.457327677753565,Excellent
107733,3,2004487,1,1,32,0,4,1,1,0,2,72,35048510,0,27840.1,27840.1,27.91,20200494,0.576358143,3,7.287881303535542,Good
104266,2,510490,1,1,60,1,5,1,3,1,2,24,6500672,0,21270.4,21270.4,13.77,3665517,0.563867435,3,7.849514957282846,Good
110536,4,3666872,1,1,30,1,3,1,1,0,1,36,67436527,0,101857.6,101857.6,19.34,32015679,0.474752786,3,7.535732573225651,Good
110021,3,1865040,1,0,50,1,3,2,3,0,2,12,4686860,0,155420.0,155420.0,12.56,3691241,0.787572201,3,4.922825007252943,Excellent
111590,3,237203,1,0,50,2,1,2,1,1,1,24,5898003,0,9883.5,9883.5,20.41,1532182,0.259779786,3,3.2659998295904478,Low
111581,2,695838,3,1,42,0,0,1,3,1,0,60,8781910,0,11597.3,11597.3,10.4,0,0.0,5,8.473003427075875,Good
106216,1,119182,2,1,27,0,0,1,2,0,2,60,1741295,0,1986.4,1986.4,16.12,1276661,0.733167736,2,6.7690218548117,Good
111068,3,285653,1,1,26,0,3,1,1,0,3,36,3936629,0,7934.8,7934.8,18.56,4077857,1.035875482,0,6.707537714429669,Good
111152,3,1341919,1,1,36,0,0,1,2,1,3,48,18882555,0,27956.6,27956.6,12.12,27423827,1.452336703,3,7.421388661676378,Good
102564,0,89087,3,1,39,0,4,1,2,0,2,3,1762049,1,29695.7,14847.8,15.92,1063853,0.603758966,5,6.560698005120573,Excellent
110576,0,77969,4,0,35,0,0,1,2,0,2,36,211743,1,2165.8,1082.9,17.0,154529,0.729793616,0,3.4745190695129704,Low
102329,1,294412,1,0,27,1,2,1,3,2,2,48,6799398,0,6133.6,6133.6,13.69,4737409,0.696739485,3,3.710307769694416,Low
105299,0,197336,3,0,23,1,2,2,3,1,0,24,1823275,0,8222.3,8222.3,10.97,0,0.0,5,3.761537848905876,Low
106468,0,37898,1,0,44,2,3,1,3,2,0,60,606436,0,631.6,631.6,11.14,0,0.0,5,2.975634863036931,Low
111076,1,358822,1,1,42,2,1,0,3,1,2,48,856826,0,7475.5,7475.5,9.9,532001,0.620897276,0,7.053396713324924,Good
107268,3,2079594,1,1,46,2,4,2,1,0,1,48,26468617,1,43324.9,21662.4,26.76,3458732,0.130672942,0,7.233392257415226,Good
105772,3,1765767,1,1,40,2,2,2,1,2,2,3,36300287,0,588589.0,588589.0,26.03,24853441,0.684662379,5,7.177492808557508,Good
104344,1,114728,2,1,39,0,3,2,3,0,2,18,977532,0,6373.8,6373.8,8.33,509871,0.521589964,3,7.351180033197586,Good
107753,2,488587,1,0,23,0,3,1,1,1,2,48,4704460,0,10178.9,5089.4,20.77,3706203,0.787806211,0,2.7103523492815054,Low
103956,0,119454,1,1,23,0,0,1,3,0,2,36,1966435,0,3318.2,3318.2,7.95,1236199,0.628649957,3,6.350473678403732,Excellent
110496,1,319666,2,1,34,0,3,1,3,1,2,36,851223,0,8879.6,8879.6,7.76,499928,0.587305337,0,7.334059037412725,Good
102358,3,266571,3,1,45,1,2,1,1,2,2,3,2720472,0,88857.0,88857.0,28.97,1530229,0.562486675,4,8.024949859430988,Good
110065,0,89384,3,0,43,1,4,1,0,1,3,24,1765849,0,3724.3,3724.3,13.99,1831556,1.037209981,1,0.9653436774266623,Low
110933,1,328340,2,1,41,2,4,2,3,1,3,48,5601063,0,6840.4,6840.4,13.27,7584349,1.354091095,3,7.616857863461322,Good
111585,3,639282,1,0,37,1,0,1,1,3,0,36,9004142,0,17757.8,17757.8,23.6,0,0.0,3,3.4531321110478634,Low
108746,3,496069,1,0,47,0,0,1,1,0,3,36,7467488,0,13779.7,13779.7,18.86,11166119,1.495297909,1,3.2018506935120046,Low
106046,0,186090,3,1,34,1,1,2,2,0,1,36,1324518,0,5169.2,5169.2,12.61,375678,0.283633681,5,6.3968389399240095,Excellent
103188,3,1744969,1,1,30,1,5,1,3,2,2,60,41413531,0,29082.8,29082.8,8.7,29461271,0.7113924,3,8.251452509425905,Good
103553,0,263453,3,0,45,1,0,1,0,1,3,60,6563715,0,4390.9,3512.7,11.89,8153619,1.242226159,4,0.8680182147232804,Low
107904,3,1802476,1,1,40,1,3,1,2,1,0,24,8862310,0,75103.2,75103.2,12.05,0,0.0,1,7.444952409753862,Good
102515,0,127769,4,0,23,1,3,2,2,1,3,24,360635,1,5323.7,5323.7,11.41,433604,1.202333595,0,3.1910687558788893,Low
104891,3,51633,4,1,44,1,3,1,1,0,3,24,266652,0,2151.4,1075.7,28.49,315004,1.181329885,0,8.380294650536849,Good
101771,2,593887,2,1,31,0,1,2,1,0,3,36,5091347,0,16496.9,16496.9,23.61,7369587,1.447472982,3,6.788125674075807,Good
105150,1,238545,1,0,37,1,1,1,1,0,2,6,4309250,0,39757.5,39757.5,18.29,3137602,0.728108615,3,1.9796471984941424,Low
104864,1,402871,1,0,41,1,2,0,2,0,1,36,5592352,0,11190.9,11190.9,15.72,2480345,0.443524451,3,2.839185264758808,Low
105682,2,288597,4,0,43,1,0,1,2,1,1,24,674891,0,12024.9,12024.9,12.47,93545,0.138607628,0,4.432675598083568,Excellent
104018,0,260884,3,0,32,0,0,2,2,0,2,48,3409366,0,5435.1,5435.1,16.83,2075111,0.608650201,0,3.083985810443175,Low
102871,3,2463891,1,0,40,0,0,0,2,1,0,18,37705298,0,136882.8,136882.8,18.86,0,0.0,1,4.299371259952725,Low
104416,1,230112,2,0,36,0,2,1,3,0,3,6,967640,0,38352.0,38352.0,8.15,1068575,1.104310867,1,3.815299558709577,Low
104779,1,327052,2,0,22,1,1,1,2,0,0,60,1002635,1,5450.9,5450.9,15.51,0,0.0,1,3.2165637633087165,Low
103676,1,255563,2,1,29,1,1,1,3,0,2,6,2828372,0,42593.8,42593.8,9.59,1559482,0.551370942,4,7.424034430435002,Good
105857,0,66474,3,1,45,0,1,1,1,1,0,60,1303188,0,1107.9,1107.9,27.38,0,0.0,1,6.16496510659532,Excellent
109272,3,1415650,1,0,49,0,0,2,0,0,0,24,7030296,1,58985.4,58985.4,10.29,0,0.0,0,1.8354864759428797,Low
102369,0,193576,4,1,30,1,2,1,1,1,2,6,791768,1,32262.7,32262.7,25.43,605336,0.764537125,0,6.465162442603426,Excellent
103987,0,97995,2,1,32,0,0,2,0,0,2,12,2072903,0,8166.2,8166.2,13.87,1589349,0.766726334,5,4.1005574001852,Low
111491,1,57155,2,1,28,1,3,2,1,0,1,36,408676,0,1587.6,1587.6,26.7,134357,0.328761563,1,6.325881461188906,Excellent
104640,1,201500,4,1,33,1,0,1,3,2,0,3,777022,0,67166.7,67166.7,10.86,0,0.0,0,8.27112532970707,Good
108239,0,225482,1,1,28,0,5,2,1,0,2,60,5130251,0,3758.0,3758.0,21.68,2964227,0.577793733,3,5.0971036539768235,Excellent
106281,4,7382164,1,1,33,0,0,1,3,3,2,48,75332117,1,153795.1,153795.1,8.78,59697262,0.792454326,3,9.176775556241294,Good
107883,1,91239,3,0,35,1,5,1,2,3,0,36,1005530,0,2534.4,1267.2,18.78,0,0.0,0,3.7627974025543445,Low
106366,3,1236160,1,1,28,1,4,1,3,1,2,60,29964801,0,20602.7,20602.7,13.26,15969803,0.532952083,1,8.455075295546887,Good
109223,3,2487992,1,1,46,2,3,1,2,1,1,18,44589471,0,138221.8,138221.8,14.98,18311830,0.410676097,0,7.635473109110106,Good
109942,3,1030714,1,1,37,0,5,2,1,2,3,60,23574472,0,17178.6,17178.6,28.6,27451622,1.164463937,3,7.265827060306406,Good
104615,3,2111301,1,1,40,0,0,1,1,2,0,48,17517542,0,43985.4,43985.4,15.6,0,0.0,5,6.663513953796846,Excellent
103562,3,232274,1,1,26,0,0,1,3,1,0,36,3612556,0,6452.1,6452.1,12.9,0,0.0,2,8.377452439621,Good
107782,3,1845470,1,0,35,0,1,1,2,0,0,24,22451425,1,76894.6,76894.6,18.06,0,0.0,3,4.221929671150517,Low
103297,0,79543,3,1,22,1,1,2,1,0,2,36,1986738,0,2209.5,2209.5,27.31,1233396,0.620814556,4,6.162149298716949,Excellent
107873,3,1886327,1,0,48,1,1,2,2,0,3,72,23854052,1,26199.0,26199.0,16.46,33405202,1.400399466,3,4.142367244639395,Low
101839,2,28096,2,1,45,0,2,1,3,0,2,6,491583,0,4682.7,4682.7,10.97,251132,0.510863781,1,8.070235243520287,Good
110213,3,1265574,1,1,46,0,0,0,0,0,2,18,7387060,1,70309.7,70309.7,15.0,4732091,0.640591926,1,5.601402124804214,Excellent
102754,0,230987,3,1,44,1,1,2,2,1,0,36,1009562,0,6416.3,6416.3,17.69,0,0.0,5,6.6597434277120495,Excellent
104043,0,289811,4,1,25,0,1,2,3,1,0,36,977807,0,8050.3,8050.3,13.56,0,0.0,0,7.825747173595303,Good
106973,4,8122286,1,0,51,1,3,0,2,1,3,18,119699219,0,451238.1,225619.1,18.21,144234593,1.204975226,3,5.188544803145177,Excellent
109028,3,363762,3,0,25,1,5,2,2,0,2,48,7991355,0,7578.4,7578.4,13.31,4624571,0.578696711,1,4.676444721926958,Excellent
110089,0,24849,2,1,45,1,2,2,3,0,2,60,545960,0,414.2,414.2,8.06,430773,0.789019402,3,6.743138928304006,Good
111259,4,3191174,2,1,40,0,2,1,2,1,2,6,8508962,1,531862.3,531862.3,11.59,5524187,0.649219819,3,8.484766786542208,Good
107149,2,428989,1,1,39,1,1,1,1,1,0,72,8607861,0,5958.2,5958.2,27.86,0,0.0,1,6.603533506166106,Excellent
104609,2,329947,2,1,28,1,4,0,0,1,3,18,7298496,0,18330.4,18330.4,14.43,8884570,1.217315203,0,5.32074109940104,Excellent
110601,3,2311017,1,0,32,0,0,1,3,0,2,24,47086198,1,96292.4,96292.4,13.9,33281437,0.706819367,3,5.017766167699865,Excellent
108693,3,1545466,2,1,28,0,5,1,2,2,2,3,2447992,0,515155.3,515155.3,18.94,1770033,0.723055114,3,8.17539577469711,Good
105821,1,228676,2,0,41,0,2,1,3,1,2,24,4101460,0,9528.2,9528.2,13.48,2373758,0.578759307,1,4.08828066421182,Low
106608,4,5133469,1,1,41,1,1,1,1,1,2,72,50870157,0,71298.2,71298.2,25.23,30060981,0.59093549,3,7.923944513721998,Good
110386,1,242136,1,1,31,0,5,1,1,0,1,18,4471748,0,13452.0,13452.0,19.34,515048,0.115178215,3,5.567112995133043,Excellent
103934,1,148062,2,1,28,0,5,2,1,2,0,36,1778663,0,4112.8,3290.3,22.2,0,0.0,3,6.100697133933074,Excellent
107856,3,1395057,1,1,31,1,3,0,2,0,0,18,23825786,0,77503.2,77503.2,10.32,0,0.0,1,7.332303834000661,Good
108068,2,190102,2,0,46,0,0,1,2,0,0,3,1439535,0,63367.3,31683.7,16.41,0,0.0,4,3.8435092937423243,Low
107628,3,1947552,1,1,43,0,3,2,1,2,2,72,8773670,0,27049.3,27049.3,18.49,6997509,0.797557841,1,6.801920944842131,Good
110643,0,201020,2,0,33,1,1,1,3,1,2,48,4647714,0,4187.9,4187.9,13.47,2324151,0.500063283,2,3.4972279052917425,Low
106832,0,5134,4,1,29,2,1,1,3,0,3,48,93701,1,107.0,85.6,9.41,116185,1.239961258,0,7.5963532007605785,Good
110398,0,282747,1,0,41,0,0,2,0,2,2,36,6686060,0,7854.1,7854.1,12.89,4235351,0.633459869,3,0.13517397064876482,Low
109563,3,897501,1,1,29,2,2,2,1,1,2,12,18282837,0,74791.8,74791.8,21.54,13554870,0.741398619,3,6.89627725488691,Good
104704,3,2443447,1,0,31,0,3,1,2,2,3,18,15878305,0,135747.1,135747.1,14.71,16428983,1.034681186,3,4.085553904164453,Low
108627,1,407508,1,0,41,1,1,1,2,2,3,24,7260234,0,16979.5,13583.6,19.13,8391034,1.155752533,3,3.014159224336608,Low
101996,0,185517,2,0,38,1,5,1,2,0,2,72,2679781,0,2576.6,2576.6,15.22,1920520,0.716670528,5,2.6044528842527943,Low
102299,1,409718,2,1,34,0,0,2,2,1,0,36,3131035,0,11381.1,11381.1,16.53,0,0.0,0,6.807154100159543,Good
107523,3,949341,1,0,32,2,0,1,3,0,1,24,20681468,0,39555.9,39555.9,12.08,10170188,0.491753683,1,4.8442529802960035,Excellent
107172,0,141421,1,1,22,0,3,1,2,1,1,24,2787370,0,5892.5,5892.5,17.87,1389423,0.498470952,3,5.878471736341949,Excellent
102015,1,285349,3,1,32,0,4,2,2,0,3,60,1164854,0,4755.8,4755.8,11.49,1269710,1.090016416,1,6.934220727831564,Good
107369,3,2081105,1,1,25,1,5,2,2,1,2,18,30549324,0,115616.9,115616.9,10.48,15930906,0.521481449,2,7.380943671644642,Good
105178,0,231913,1,1,34,0,4,0,1,2,2,24,4508466,0,9663.0,9663.0,20.03,2919752,0.647615465,3,5.012950211643834,Excellent
106471,3,1791324,3,0,38,2,0,0,2,3,2,24,8719321,0,74638.5,37319.2,10.96,4452369,0.510632563,5,4.6402050967431805,Excellent
104036,3,2175600,1,1,45,0,5,1,1,0,2,60,53961765,0,36260.0,36260.0,25.99,34584419,0.640906002,0,7.199603316638724,Good
108215,4,6890706,1,1,28,2,5,2,2,0,0,48,106892645,0,143556.4,143556.4,18.56,0,0.0,3,8.667334592748862,Good
107852,0,48155,3,1,35,0,0,1,2,0,0,36,1044098,0,1337.6,1337.6,15.91,0,0.0,5,6.557772732569496,Excellent
109184,2,596142,1,1,31,0,2,0,1,0,2,24,8411571,0,24839.2,24839.2,20.13,6589834,0.783424845,3,6.217365030110663,Excellent
102469,3,1082275,1,0,48,0,2,1,1,1,2,18,9105510,1,60126.4,60126.4,19.52,6853017,0.752623111,1,3.270220739165696,Low
107819,1,442330,1,1,24,2,2,2,2,2,2,24,9311873,0,18430.4,9215.2,15.16,4784230,0.51377742,2,6.346282213298487,Excellent
111569,2,789532,1,1,41,0,5,1,3,0,0,60,9267123,0,13158.9,6579.4,13.13,0,0.0,3,7.833176185740624,Good
103443,1,67764,3,1,24,1,0,1,0,1,0,60,1015332,1,1129.4,1129.4,10.93,0,0.0,4,4.929670486809468,Excellent
104087,0,215843,2,0,39,0,3,1,3,1,0,24,3198084,1,8993.5,8993.5,12.58,0,0.0,3,3.452505379617798,Low
104867,0,152830,4,0,45,0,0,2,3,0,2,24,369119,1,6367.9,6367.9,8.58,187008,0.506632929,0,4.029076826449948,Low
107373,0,87878,4,0,40,1,2,1,2,0,2,60,803495,1,1464.6,1464.6,12.2,502811,0.625779992,0,3.229190330246385,Low
103169,4,4589830,1,1,33,0,4,1,1,2,3,24,41326965,0,191242.9,191242.9,17.79,43614735,1.055357815,3,7.510731865873415,Good
109862,2,385657,4,1,23,1,1,1,2,0,3,3,790176,0,128552.3,128552.3,11.51,936396,1.185047913,0,7.922675403559162,Good
102436,4,7861335,1,1,47,0,1,1,3,1,2,24,27619526,0,327555.6,327555.6,7.55,19594871,0.709457179,1,9.142007659886179,Good
105341,3,292236,1,1,28,0,5,1,3,0,2,36,4297205,0,8117.7,4058.8,13.22,2581393,0.600714384,0,8.397381409918939,Good
107232,1,387416,2,1,23,0,4,1,2,1,2,60,3382223,0,6456.9,6456.9,11.08,2061475,0.609503037,5,6.526625810270898,Excellent
110869,4,753150,1,0,47,0,2,1,2,0,2,24,9824194,0,31381.2,31381.2,12.36,5146926,0.523903156,3,4.454425637614212,Excellent
108279,3,474255,1,1,27,1,1,2,1,0,1,18,5977373,0,26347.5,21078.0,26.74,2759265,0.461618343,3,7.137732390029922,Good
105328,3,2105839,1,1,42,2,2,2,1,0,1,24,35171709,0,87743.3,87743.3,16.29,15142098,0.430519262,3,6.698541943403377,Good
109318,1,31599,1,0,39,1,4,2,1,0,1,6,675921,0,5266.5,5266.5,17.84,169469,0.250722968,3,1.9443933355086025,Low
103186,1,392775,2,0,39,1,4,0,2,3,3,60,2531651,0,6546.2,3273.1,12.3,3236796,1.27853167,3,3.0559839173967362,Low
105455,2,814652,2,1,58,0,1,1,1,1,2,3,7884137,0,271550.7,271550.7,24.75,5108446,0.6479398,0,6.859544147579242,Good
109711,3,1730028,1,1,29,0,3,2,3,2,0,3,24865269,0,576676.0,576676.0,12.26,0,0.0,1,8.432957117284271,Good
110633,2,491680,1,1,36,1,0,1,3,2,1,36,9241444,0,13657.8,13657.8,11.74,1722305,0.186367519,0,7.744405447363569,Good
102517,3,965481,1,1,32,2,0,1,3,0,2,18,9850287,0,53637.8,53637.8,10.57,5606306,0.569151566,1,8.301305009495364,Good
103046,3,2314776,1,1,26,0,2,1,3,2,1,18,17043890,0,128598.7,64299.3,13.97,5109312,0.299773817,1,8.555034655423485,Good
106127,3,206335,1,1,32,2,1,1,3,1,0,24,3550658,0,8597.3,8597.3,11.92,0,0.0,1,8.325716114983868,Good
103263,2,313582,1,0,59,0,0,1,1,1,2,48,5309849,0,6533.0,5226.4,19.12,3329597,0.627060622,3,2.615503198651521,Low
108572,1,499710,1,0,40,0,3,2,2,2,0,24,9576938,0,20821.2,20821.2,18.58,0,0.0,3,2.991417043486819,Low
104118,0,140347,3,1,32,0,2,1,1,0,1,72,1816174,0,1949.3,1559.4,23.08,476480,0.262353757,1,5.949022989684537,Excellent
104097,0,97479,4,1,42,1,4,2,1,0,3,24,273943,0,4061.6,4061.6,27.42,388644,1.418701774,0,6.561448875363032,Excellent
109124,2,14453,4,1,25,0,3,2,1,0,2,60,218622,0,240.9,120.4,15.1,110848,0.507031087,0,7.103198301780818,Good
101808,0,261647,1,0,42,0,3,1,1,2,1,24,2234998,0,10902.0,10902.0,26.4,1082778,0.484464779,1,1.8075892577817392,Low
102489,2,427903,1,1,52,1,1,1,1,0,3,36,10675707,0,11886.2,5943.1,24.05,14901322,1.39581589,3,6.408276139312859,Excellent
107694,0,192371,3,1,43,1,1,1,2,3,3,72,2876777,0,2671.8,2671.8,17.41,4163955,1.447437408,1,6.643122084696275,Excellent
101762,0,142650,3,1,41,1,3,1,2,0,0,36,1656380,0,3962.5,3962.5,17.2,0,0.0,5,6.629432327966105,Excellent
106702,0,222672,1,1,31,0,0,1,1,1,0,12,4294834,1,18556.0,18556.0,17.14,0,0.0,3,4.864345406612917,Excellent
102095,0,96155,2,0,29,0,4,1,1,1,1,36,2353409,1,2671.0,2136.8,27.26,845169,0.359125454,3,2.2344995842837267,Low
109099,1,35787,4,1,39,0,2,1,1,2,3,18,459630,0,1988.2,1988.2,15.33,524887,1.141976801,0,6.5273291624016485,Excellent
104608,0,95559,4,1,41,2,1,1,1,0,2,24,855498,1,3981.6,3981.6,21.84,561605,0.656465699,0,6.275461970233572,Excellent
106076,3,726890,2,1,49,0,3,1,2,0,0,60,9126691,0,12114.8,12114.8,12.55,0,0.0,3,7.799768947728889,Good
107234,2,918959,1,1,39,2,5,0,1,2,2,36,16220880,0,25526.6,25526.6,23.79,10281686,0.633855018,1,6.42390376145403,Excellent
111243,0,46096,2,0,34,1,0,0,1,3,2,18,790913,0,2560.9,2560.9,26.13,437472,0.553122822,3,2.1736566007553324,Low
107679,1,81406,1,0,23,1,0,1,2,0,1,3,1536992,0,27135.3,27135.3,19.15,755020,0.491232362,3,2.995960047602458,Low
108413,2,804238,1,1,31,0,4,1,2,1,2,36,12776563,0,22339.9,17872.0,10.83,7546336,0.59063897,3,6.734693003880306,Good
105450,1,304805,1,1,38,0,0,1,1,0,1,18,7286019,0,16933.6,16933.6,23.73,850343,0.11670886,1,5.795715171620599,Excellent
108647,3,2430272,1,1,41,0,0,1,2,1,1,3,23713449,0,810090.7,810090.7,13.55,7005201,0.29541046,3,7.55880895239554,Good
109596,4,7841104,3,1,40,0,1,1,1,2,1,6,8075581,1,1306850.7,1306850.7,18.81,1154453,0.142956027,5,8.539865440861151,Good
102287,1,330599,3,1,29,1,2,1,3,2,3,36,1516490,0,9183.3,9183.3,7.57,2144044,1.413820205,5,7.717576230176078,Good
105284,0,72173,3,0,35,0,2,1,2,1,3,24,148333,0,3007.2,3007.2,12.28,150784,1.016523293,5,2.8397563231561858,Low
101945,3,672789,2,1,27,0,2,2,2,0,3,18,3128248,0,37377.2,37377.2,14.62,3208128,1.025535083,1,7.90262960563763,Good
108274,2,473414,2,1,22,1,5,2,2,1,3,60,2914694,1,7890.2,7890.2,10.06,4066347,1.395119575,3,7.068349043084208,Good
108332,1,130561,2,1,36,0,4,0,3,2,0,60,982267,1,2176.0,2176.0,11.1,0,0.0,3,7.494025616719632,Good
102292,1,279409,4,0,34,2,5,1,3,2,3,24,443967,0,11642.0,9313.6,7.73,472168,1.063520566,0,4.5819017361851575,Excellent
107464,2,817540,1,1,55,0,2,2,1,1,0,18,6348541,0,45418.9,45418.9,23.63,0,0.0,1,6.40972798411762,Excellent
104055,2,653028,1,0,57,0,0,2,3,0,2,36,2984153,0,18139.7,18139.7,9.64,1996433,0.669011596,3,4.112869413734753,Low
105545,3,1321968,1,1,44,1,5,2,0,0,2,48,4050199,0,27541.0,27541.0,14.65,2784216,0.687426946,3,5.586795421194864,Excellent
106673,0,74055,3,1,28,1,0,2,1,2,0,3,1107130,1,24685.0,24685.0,21.58,0,0.0,2,5.8682672814505645,Excellent
104845,3,1720451,1,0,34,0,4,0,2,1,1,36,9687650,0,47790.3,38232.2,19.43,4824778,0.498033871,3,4.284747396341718,Low
102407,1,220694,2,1,44,0,0,2,1,1,1,48,651801,0,4597.8,4597.8,19.89,131497,0.201744086,3,5.9866332403097955,Excellent
103220,3,1894731,1,0,49,1,4,1,0,0,2,48,10052043,0,39473.6,39473.6,13.26,5918201,0.588756039,3,2.015887042205187,Low
106295,1,184279,1,1,34,1,5,1,1,0,2,18,4022621,0,10237.7,10237.7,25.98,2090832,0.519768548,3,5.903881788162346,Excellent
107132,2,21327,2,1,52,2,1,2,2,3,2,18,292317,0,1184.8,947.9,12.19,150571,0.515095315,4,7.150822214215796,Good
107427,2,832236,1,1,46,0,1,2,1,2,1,18,11507900,0,46235.3,46235.3,15.25,3035433,0.263769489,1,5.98127141856205,Excellent
103063,0,223145,3,1,42,0,1,2,0,1,2,60,1681213,0,3719.1,1859.5,14.71,1172839,0.697614814,1,4.543576525457695,Excellent
103928,2,760738,1,1,29,1,2,1,0,1,2,12,10184295,0,63394.8,63394.8,11.76,7115054,0.69862999,3,4.816740583274405,Excellent
107977,3,165002,2,1,32,1,0,1,1,2,0,48,3079583,0,3437.5,3437.5,17.39,0,0.0,0,7.033090777142212,Good
105092,2,976747,1,0,39,1,3,1,1,0,1,72,14960291,0,13565.9,13565.9,23.89,6144077,0.410692354,4,2.8989729028346476,Low
102980,3,1811922,1,1,40,0,1,0,1,2,3,60,25168341,0,30198.7,30198.7,20.6,31960970,1.269887843,3,6.902024716975797,Good
105975,0,7224,4,1,38,1,1,1,3,0,2,24,70264,0,301.0,301.0,8.86,51854,0.737985777,0,7.568298889649656,Good
108827,2,601644,1,1,60,0,2,2,2,2,1,60,9706987,0,10027.4,10027.4,17.07,1671108,0.172155166,1,7.0424367661859755,Good
104244,3,955731,1,1,34,2,2,2,3,1,0,36,20615211,0,26548.1,26548.1,13.77,0,0.0,1,8.464672162567682,Good
104481,3,1408935,2,1,36,1,0,1,3,1,0,60,7856737,0,23482.2,23482.2,10.69,0,0.0,1,8.726201322300122,Good
103944,1,55599,3,0,43,0,3,2,2,1,0,18,1155353,0,3088.8,3088.8,17.76,0,0.0,5,3.708439926985489,Low
